Incident ID,Incident Date,State,City Or County,Address,# Victims Injured,# Victims Killed,# Subjects-Suspects Injured,# Subjects-Suspects Killed,# Subjects-Suspects Arrested,Operations
1746658,26-Jul-20,Texas,Mount Enterprise,1039 FM 1798,4,0,0,0,1,N/A
1746441,26-Jul-20,Michigan,Flint,4462 Corunna Rd,3,1,0,0,2,N/A
1746282,26-Jul-20,Kentucky,Louisville,I-64,3,1,0,0,0,N/A
1746417,26-Jul-20,Colorado,Commerce City,6300 block of Ivanhoe St,3,1,0,0,0,N/A
1748023,26-Jul-20,Arkansas,Magnolia,1000 block of W Monroe St,4,0,0,0,0,N/A
1746582,25-Jul-20,Michigan,Flint,4813 Clio Rd,6,0,0,0,1,N/A
1745903,25-Jul-20,North Carolina,Raleigh,503 Bragg St,4,0,0,0,1,N/A
1746160,25-Jul-20,Florida,Miami,2900 block of Northwest 51st St,3,1,0,0,2,N/A
1746430,25-Jul-20,Colorado,Denver,East 33rd Ave and Hudson St,3,2,0,0,0,N/A
1746674,25-Jul-20,Texas,Dallas,525 S Riverfront Blvd,4,0,0,0,0,N/A
1745737,25-Jul-20,California,Manteca,4447 Woodward Ave,7,0,0,0,0,N/A
1744407,24-Jul-20,Georgia,Atlanta,Sunset Ave NW and Lester St NW,2,2,0,0,0,N/A
1743168,23-Jul-20,Virginia,Fairfield,3700 block of Meadowbridge Rd,3,1,0,0,0,N/A
1743488,23-Jul-20,Virginia,Petersburg,Wesley St,4,0,0,0,0,N/A
1744332,23-Jul-20,Illinois,Chicago,120th St and Prairie Ave,4,2,0,0,0,N/A
1743108,22-Jul-20,Michigan,Warren,28200 block of Lawson St,4,0,0,0,0,N/A
1741838,21-Jul-20,Illinois,Chicago,1018 W 79th St,15,0,0,0,0,N/A
1740533,20-Jul-20,Virginia,Richmond,6850 Forest Hill Ave,4,1,0,0,0,N/A
1740615,20-Jul-20,Illinois,Chicago,S Lawndale Ave and W Douglas Blvd,5,0,0,0,0,N/A
1739920,19-Jul-20,Michigan,Detroit,McKinney St and Meuse St,3,1,0,0,0,N/A
1739571,19-Jul-20,Nebraska,Omaha,28th St and T Ave,8,0,0,0,0,N/A
1740013,19-Jul-20,Illinois,Chicago,11300 block of South Carpenter St,3,2,0,0,0,N/A
1739434,19-Jul-20,Illinois,Peoria,NE Water St and Hamilton Blvd,13,0,0,0,0,N/A
1739658,19-Jul-20,District of Columbia,Washington,3600 block of 14th St NW,8,1,0,0,0,N/A
1739917,19-Jul-20,Michigan,Detroit,9122 Dexter Ave,0,4,0,0,1,N/A
1738635,18-Jul-20,Illinois,Chicago,1600 block of S Keeler Ave,4,1,0,0,0,N/A
1739097,17-Jul-20,Ohio,Columbus,E 6th Ave and Summit St,4,0,0,0,0,N/A
1739413,17-Jul-20,Florida,Madison,SW Louisiana Terrace,4,0,0,0,1,N/A
1736508,16-Jul-20,Tennessee,Nashville,S 7th St and Sylvan St,5,0,0,0,0,N/A
1736383,15-Jul-20,Louisiana,Shreveport,6725 Buncombe Rd,3,1,0,0,0,N/A
1735326,15-Jul-20,New York,Brooklyn,President St and Franklin Ave,5,1,0,0,0,N/A
1735573,14-Jul-20,Missouri,Saint Joseph,S 18th St and Charles St,5,0,0,0,0,N/A
1735470,14-Jul-20,North Carolina,Durham,200 Block of S Benjamine St,8,0,0,0,0,N/A
1733702,13-Jul-20,New York,Brooklyn,Remsen Ave,6,0,0,0,0,N/A
1734064,13-Jul-20,Kentucky,Louisville,1200 block of W Hill St,3,1,0,0,0,N/A
1734058,13-Jul-20,Washington,Kent,23201 Pacific Hwy South,6,0,0,0,2,N/A
1732993,12-Jul-20,New York,Brooklyn,Madison St and Marcus Garvey Blvd,3,1,0,0,2,N/A
1732485,12-Jul-20,Louisiana,Baton Rouge,4718 Plank Rd,7,1,0,0,0,N/A
1732688,12-Jul-20,Michigan,Lansing,3029 BeauJardin Dr,5,0,0,0,0,N/A
1732365,12-Jul-20,Florida,Fort Lauderdale,3000 block of NW 12th Ct,2,2,0,0,0,N/A
1733188,12-Jul-20,Illinois,Chicago,700 block of W 66th Pl,3,1,0,0,0,N/A
1732229,12-Jul-20,Illinois,Chicago,1100 block of N Lawndale Ave,4,1,0,0,0,N/A
1732532,12-Jul-20,Mississippi,Como,2965 Hunter Chapel Road,4,2,0,0,2,N/A
1731349,11-Jul-20,New York,Rochester,485 N Clinton Ave,6,0,0,0,0,N/A
1732321,11-Jul-20,Delaware,Wilmington,600 block of N Pine St,5,0,0,0,0,N/A
1727743,7-Jul-20,Virginia,Alexandria,7900 block of Janna Lee Ave,5,0,0,0,0,N/A
1728683,7-Jul-20,New Jersey,Paterson,Harrison St and Carroll St,3,4,0,0,0,N/A
1727567,6-Jul-20,Illinois,Chicago,1305 W 76th St,6,0,0,0,0,N/A
1725108,5-Jul-20,South Carolina,Greenville,1701 White Horse Rd,8,2,0,0,1,N/A
1725883,5-Jul-20,Illinois,Chicago,3700 block of W Jackson Blvd,4,0,0,0,0,N/A
1725802,5-Jul-20,Iowa,Davenport,1000 block of W 3rd St,3,1,0,0,0,N/A
1725167,5-Jul-20,New York,New York (Manhattan),549 Academy St,5,0,0,0,0,N/A
1726770,5-Jul-20,Arkansas,Helena,1317 Perry St,3,1,0,0,0,N/A
1725690,5-Jul-20,Georgia,Atlanta,200 block of Auburn Ave,13,2,0,0,1,N/A
1725946,5-Jul-20,Missouri,Columbia,Volunteer Dr and Grace Ln,3,2,0,0,1,N/A
1725379,5-Jul-20,Wisconsin,Milwaukee,5800 block of W Hope Ave,4,0,0,0,0,N/A
1726446,5-Jul-20,Texas,Houston,Service Rd and Holcombe Blvd,4,0,0,0,0,N/A
1725327,5-Jul-20,Maryland,Cambridge,700 block of Weaver Ave,4,0,0,0,0,N/A
1725145,5-Jul-20,Illinois,Chicago,1500 block of S Millard Ave,5,1,0,0,0,N/A
1725635,5-Jul-20,Pennsylvania,Ephrata,6 Blackberry Ln,4,0,0,0,1,N/A
1726034,5-Jul-20,Illinois,Freeport,900 block of S Carroll Ave,5,1,0,0,0,N/A
1727515,5-Jul-20,Mississippi,Greenville,Union St,4,0,0,0,0,N/A
1725571,5-Jul-20,Michigan,Detroit,San Juan Dr and W McNichols Rd,4,2,0,0,0,N/A
1725025,4-Jul-20,Maryland,Temple Hills (Marlow Heights),4600 Dallas Pl,3,1,0,0,0,N/A
1725670,4-Jul-20,Georgia,Atlanta,1600 block of Lakewood Ave,5,0,0,0,0,N/A
1724231,4-Jul-20,Michigan,Detroit,8340 Homer St,3,2,0,0,0,N/A
1725735,4-Jul-20,South Carolina,Barnwell,N/A,5,0,0,0,0,N/A
1725098,4-Jul-20,Illinois,Chicago,8300 block of S Kingston Ave,3,1,0,0,0,N/A
1725081,4-Jul-20,Illinois,Chicago,6100 block of S Carpenter St,4,4,0,0,0,N/A
1725407,4-Jul-20,Massachusetts,Lynn,134 Fayette St,4,1,0,0,3,N/A
1724219,4-Jul-20,Mississippi,Jackson,6340 Ridgewood Ct Dr,3,1,0,0,1,N/A
1724887,4-Jul-20,Louisiana,Baton Rouge,11300 block of Greenwell Springs Rd,4,0,0,0,1,N/A
1723897,3-Jul-20,Alabama,Birmingham (Hoover),2000 Riverchase Galleria,3,1,0,0,3,N/A
1724273,3-Jul-20,Maryland,Baltimore,700 block of S Woodington Rd,4,0,0,0,0,N/A
1723184,2-Jul-20,California,Delano,2100 block of Oleander St,3,2,0,0,0,N/A
1723352,2-Jul-20,Massachusetts,Somerville,5 River Rd,4,0,0,0,3,N/A
1722839,2-Jul-20,New Jersey,Paterson,N Main St and Jefferson St,4,1,0,0,0,N/A
1722142,1-Jul-20,California,Oakland,MacArthur Fwy and 106th Ave,4,0,0,0,0,N/A
1729506,1-Jul-20,Louisiana,Lake Charles,1600 block of Moss St,4,0,0,0,1,N/A
1721964,30-Jun-20,Iowa,Davenport,1400 block of Pershing Ave,5,0,0,0,0,N/A
1720781,30-Jun-20,Georgia,Atlanta,Parkway Dr,4,1,0,0,0,N/A
1721669,30-Jun-20,Massachusetts,Boston,14 Circuit St,3,1,0,0,0,N/A
1720761,30-Jun-20,Illinois,Chicago,350 W Chicago Ave,4,0,0,0,0,N/A
1721572,30-Jun-20,Ohio,Dayton,3500 block of Stanford Pl,4,0,0,0,0,N/A
1722317,30-Jun-20,Arkansas,Greenbrier,123 Laramie Rd,4,0,0,0,1,N/A
1720834,29-Jun-20,California,Sylmar,Osborne St and Foothill Blvd,4,0,0,0,0,N/A
1720655,29-Jun-20,South Dakota,Sioux Falls,902 N Prairie Ave,3,1,0,0,1,N/A
1719693,28-Jun-20,Pennsylvania,Philadelphia,1900 block of E Somerset St,2,2,0,0,0,N/A
1719668,28-Jun-20,Alabama,Akron,Co Rd 21,7,0,0,0,1,N/A
1718966,27-Jun-20,Illinois,Chicago,3100 block of S Rhodes Ave,2,2,0,0,0,N/A
1718847,27-Jun-20,California,Red Bluff,10815 State Hwy 99W,4,2,0,1,0,N/A
1718463,27-Jun-20,Illinois,Peoria,1400 block of SW Jefferson St,4,0,0,0,0,N/A
1718238,27-Jun-20,New York,Brooklyn,Rockaway Pkwy and Ave B,4,0,0,0,0,N/A
1719645,27-Jun-20,Arkansas,Blytheville,600 block of Parkway Dr,1,3,0,0,1,N/A
1717828,26-Jun-20,Colorado,Aurora,698 Peoria St,5,0,0,0,0,N/A
1718292,26-Jun-20,California,Fresno,Pico Ave,4,0,0,0,0,N/A
1717173,26-Jun-20,Arizona,Phoenix,5035 W McDowell Rd,4,0,0,0,0,N/A
1717543,25-Jun-20,Pennsylvania,Philadelphia,Emerald St and E Atlantic St,4,0,0,0,0,N/A
1716944,25-Jun-20,Connecticut,Bridgeport,527 Huntington Rd,3,1,0,0,0,N/A
1715616,24-Jun-20,Tennessee,Jackson,Melwood St,4,0,0,0,1,N/A
1714504,23-Jun-20,Illinois,Chicago,9100 block of South Ellis Ave,4,0,0,0,0,N/A
1715231,23-Jun-20,Florida,Lake Worth,Lantana Rd and Edgecliff Ave,5,0,0,0,0,N/A
1712342,22-Jun-20,North Carolina,Charlotte,1800 block of Beatties Ford Rd,5,4,0,0,0,N/A
1713075,22-Jun-20,California,San Francisco,200 block of Leavenworth St,5,0,0,0,1,N/A
1713790,22-Jun-20,New York,Brooklyn,Sterling St and Brooklyn Ave,5,0,0,0,0,N/A
1712876,22-Jun-20,Minnesota,Minneapolis,N Morgan Ave and N 16th Ave,4,0,0,0,0,N/A
1712898,22-Jun-20,Minnesota,Minneapolis,627 W Broadway,4,0,0,0,0,N/A
1712408,22-Jun-20,Illinois,Chicago,200 S Central Park Blvd,5,0,0,0,0,N/A
1712386,22-Jun-20,Illinois,Chicago,5200 block of S Lowe Ave,4,0,0,0,0,N/A
1713668,22-Jun-20,Ohio,Columbus,1910 Fountainview Ct,4,1,0,0,0,N/A
1711747,21-Jun-20,New York,Buffalo,W Ferry St and Niagara St,4,0,0,0,0,N/A
1711626,21-Jun-20,Texas,Austin,500 block of E 7th St,5,0,0,0,0,N/A
1711410,21-Jun-20,Minnesota,Minneapolis,2939 Hennepin Ave S,11,0,0,0,0,N/A
1711690,21-Jun-20,Alabama,Auburn,600 block of Railroad Ave,4,0,0,0,0,N/A
1713493,21-Jun-20,Texas,Corpus Christi,5802 Everhart Rd,3,1,0,0,1,N/A
1711605,21-Jun-20,Wisconsin,Milwaukee,North 28th St and West Ruby Ave,5,0,0,0,0,N/A
1711487,21-Jun-20,Illinois,Chicago,2600 block of W Potomac Ave,3,1,0,0,0,N/A
1710537,20-Jun-20,New York,Bronx,Mount Eden Pkwy and Monroe Ave,4,0,0,0,0,N/A
1711285,20-Jun-20,New York,Syracuse,Marcellus St and Wyoming St,8,1,0,0,9,N/A
1711876,20-Jun-20,Michigan,Detroit,Appoline St and Puritan Ave,4,0,0,0,0,N/A
1710680,20-Jun-20,New Jersey,Jersey City,Union St and Ocean Ave,4,1,0,0,0,N/A
1711272,20-Jun-20,Michigan,Saginaw,Livingston Dr and Tausend St,3,1,0,0,0,N/A
1710849,20-Jun-20,Wisconsin,Janesville,6530 S US-51,5,0,0,0,2,N/A
1710920,20-Jun-20,North Carolina,Pinetops,715 E Lashley St,2,2,0,0,0,N/A
1711397,20-Jun-20,Kansas,Wichita,3741 N Rock Rd,5,0,0,0,0,N/A
1711134,20-Jun-20,New York,Bronx,Mapes Ave,4,0,0,0,0,N/A
1708889,18-Jun-20,New York,Albany,8 Albany St,7,0,0,0,0,N/A
1708432,17-Jun-20,Illinois,Chicago,1323 W 76th St,4,0,0,0,0,N/A
1706994,16-Jun-20,Iowa,Fort Dodge,900 block of 10th Ave SW,2,2,0,0,4,N/A
1706710,15-Jun-20,Illinois,Chicago,W Diversey Ave,4,0,0,0,0,N/A
1704879,14-Jun-20,Minnesota,Minneapolis,328 W Broadway Ave,6,1,0,0,2,N/A
1704862,14-Jun-20,Kentucky,Louisville,531 Franklin St,4,1,0,0,0,N/A
1704873,14-Jun-20,Louisiana,Lafayette,400 block of Jefferson St,5,0,0,0,1,N/A
1705050,14-Jun-20,Louisiana,Lake Charles,3945 US-90,4,0,0,0,1,N/A
1705346,14-Jun-20,Louisiana,New Orleans,600 block of S Lopez St,2,2,0,0,0,N/A
1705355,13-Jun-20,Arkansas,Rison,Carver St and Center St,4,0,0,0,2,N/A
1705440,13-Jun-20,California,Hesperia,8100 block of Julie Ct,5,0,0,0,0,N/A
1704116,13-Jun-20,Missouri,Saint Louis,3103 N Grand Blvd,4,2,0,0,1,N/A
1704176,13-Jun-20,Maryland,Baltimore,700 block of S Broadway St,5,0,0,0,1,N/A
1704580,13-Jun-20,Georgia,Atlanta,69 Mason Ave NE,5,2,0,0,0,N/A
1704727,13-Jun-20,District of Columbia,Washington,3100 block of Waclark Pl SE,5,2,0,0,0,N/A
1704415,13-Jun-20,New York,Wyandanch,76 Grand Blvd,7,1,0,0,0,N/A
1703509,12-Jun-20,Pennsylvania,Philadelphia,N Broad St and Colwyn St,6,0,0,0,0,N/A
1704217,12-Jun-20,New York,Bronx,E 233rd St and Bronx River Pkwy,3,1,0,0,0,N/A
1703985,12-Jun-20,Texas,San Antonio,8134 Broadway St,8,0,0,0,1,N/A
1702276,11-Jun-20,Virginia,Richmond,800 block of N 1st St,4,0,0,0,0,N/A
1702172,11-Jun-20,District of Columbia,Washington,1200 block of Mt Olivet Rd NE,7,0,0,0,0,N/A
1703044,11-Jun-20,Louisiana,Monroe,1101 Richwood Road 2,0,5,0,1,0,N/A
1703055,11-Jun-20,Texas,Houston,5840 Glenmont Dr,4,2,0,0,0,N/A
1701714,10-Jun-20,California,Paso Robles,900 Park St,4,1,0,1,0,N/A
1702372,10-Jun-20,California,Sacramento,68th Avenue and Della Circle,4,1,0,0,0,N/A
1701382,10-Jun-20,Ohio,Toledo,1100 block of Baker St,3,1,0,0,0,N/A
1700864,9-Jun-20,North Carolina,Scotland Neck,E 13th St and Greenwood St,5,0,0,0,0,N/A
1701426,9-Jun-20,Pennsylvania,Philadelphia,600 block of N 8th St,6,1,0,0,0,N/A
1701491,9-Jun-20,California,Vallejo,100 block of Cynthia Ave,3,2,0,0,0,N/A
1700371,8-Jun-20,New York,Brooklyn,512 Bristol St,4,0,0,0,0,N/A
1700250,8-Jun-20,Tennessee,Memphis,1525 E McLemore Ave,4,0,0,0,4,N/A
1699193,7-Jun-20,Tennessee,Dyersburg,1305 Grant St,5,0,0,0,0,N/A
1699577,7-Jun-20,Arkansas,Hope,1400 block of East Hickory St,5,0,0,0,0,N/A
1700234,7-Jun-20,Illinois,Robbins,13600 block of Central Park Ave,3,1,0,0,0,N/A
1699211,7-Jun-20,Missouri,Sikeston,915 Plantation Blvd,7,2,0,0,3,N/A
1698987,7-Jun-20,Illinois,Chicago,50 block of S Seeley Ave,3,1,0,0,0,N/A
1699667,7-Jun-20,Illinois,Chicago,3700 block of S State St,6,0,0,0,0,N/A
1698868,6-Jun-20,California,Sacramento,Gardendale Rd and 29th St,4,1,0,0,2,N/A
1698306,6-Jun-20,Missouri,Kansas City,E 18th St and Vine St,4,1,0,0,0,N/A
1700812,6-Jun-20,Mississippi,Drew,Wilson Ave,5,0,0,0,2,N/A
1698276,6-Jun-20,Ohio,Ironton,1305 S 3rd St,4,0,0,0,1,N/A
1697541,5-Jun-20,Colorado,Denver,4900 block of Wheeling St,4,0,0,0,1,N/A
1697453,4-Jun-20,Alabama,Valhermoso Springs,522 Talucah Rd,0,7,0,0,2,N/A
